date,village_latitude,village_longitude,temperature,humidity,wind_speed,wind_direction,precipitation,cloud_cover
2012-03-30,29.666760128972825,-109.30617886227546,26.7,11,8.9,249,0.0,0
2012-03-31,-24.129099841691247,-55.43485468141593,27.8,51,4.3,90,0.0,0
2012-03-31,-21.81107045452548,-60.05897979894552,28.9,45,5.0,69,0.0,11
2012-03-31,-17.322221672746522,-56.71914344703569,31.9,56,5.2,102,0.0,25
2012-03-31,16.738962322981365,-91.03843735403727,29.9,52,6.4,117,0.0,44
2012-03-31,29.666760128972825,-109.30617886227546,26.9,8,8.7,228,0.0,1
2012-04-01,29.666760128972825,-109.30617886227546,24.9,12,15.9,231,0.0,0
2012-04-01,-17.322221672746522,-56.71914344703569,32.7,56,4.6,18,0.0,18
2012-04-01,-21.81107045452548,-60.05897979894552,31.6,50,13.2,17,0.0,3
2012-04-02,-21.81107045452548,-60.05897979894552,29.8,65,5.4,42,0.0,38
2012-04-02,-17.322221672746522,-56.71914344703569,32.1,64,4.4,35,0.0,26
2012-04-02,16.738962322981365,-91.03843735403727,30.3,54,6.9,141,0.0,7
2012-04-02,29.666760128972825,-109.30617886227546,20.4,12,15.0,226,0.0,0
2012-04-03,-21.81107045452548,-60.05897979894552,27.2,76,5.8,353,0.2,59
2012-04-03,-17.322221672746522,-56.71914344703569,31.2,66,1.1,18,0.0,89
2012-04-03,16.738962322981365,-91.03843735403727,31.6,45,5.8,158,0.0,41
2012-04-03,29.666760128972825,-109.30617886227546,20.4,8,7.2,233,0.0,0
2012-04-04,29.666760128972825,-109.30617886227546,23.4,9,5.3,242,0.0,99
2012-04-04,16.738962322981365,-91.03843735403727,30.8,53,4.9,163,0.0,13
2012-04-04,-19.9440585065093,-56.278674400485386,32.3,56,10.8,15,0.0,99
2012-04-04,-21.81107045452548,-60.05897979894552,30.5,63,16.8,9,0.0,100
2012-04-05,-21.81107045452548,-60.05897979894552,31.2,57,19.1,357,0.0,35
2012-04-05,-19.9440585065093,-56.278674400485386,33.0,54,17.0,343,0.0,48
2012-04-05,-17.322221672746522,-56.71914344703569,32.6,58,13.9,350,0.0,43
2012-04-05,16.738962322981365,-91.03843735403727,32.2,45,4.0,153,0.0,63
2012-04-05,29.666760128972825,-109.30617886227546,25.3,10,12.6,211,0.0,100
2012-04-06,16.738962322981365,-91.03843735403727,31.4,51,6.2,144,0.0,30
2012-04-06,-17.322221672746522,-56.71914344703569,31.7,65,6.3,329,0.1,94
2012-04-06,29.666760128972825,-109.30617886227546,25.0,9,7.7,242,0.0,100
2012-04-06,-21.81107045452548,-60.05897979894552,30.5,65,6.2,339,0.0,40
2012-04-06,-19.9440585065093,-56.278674400485386,29.9,76,8.3,326,8.6,71
2012-04-07,-21.81107045452548,-60.05897979894552,27.3,79,4.2,340,0.2,42
2012-04-07,-19.9440585065093,-56.278674400485386,30.3,66,4.7,9,0.1,48
2012-04-07,-17.322221672746522,-56.71914344703569,31.7,62,0.4,360,0.0,100
2012-04-07,16.738962322981365,-91.03843735403727,31.4,43,6.6,103,0.0,52
2012-04-07,29.666760128972825,-109.30617886227546,27.3,9,5.4,250,0.0,68
2012-04-08,-21.81107045452548,-60.05897979894552,29.7,71,7.6,360,0.3,10
2012-04-08,-19.9440585065093,-56.278674400485386,30.7,68,3.7,299,0.1,6
2012-04-08,-17.322221672746522,-56.71914344703569,32.3,63,1.0,315,0.0,32
2012-04-08,29.666760128972825,-109.30617886227546,29.3,14,8.4,200,0.0,100
2012-04-09,29.666760128972825,-109.30617886227546,29.5,10,7.4,219,0.0,23
2012-04-09,16.738962322981365,-91.03843735403727,29.0,50,3.6,127,0.0,38
2012-04-09,-17.322221672746522,-56.71914344703569,30.3,74,7.5,343,1.5,100
2012-04-09,-19.9440585065093,-56.278674400485386,30.2,69,6.5,360,0.1,94
2012-04-09,-21.81107045452548,-60.05897979894552,29.0,71,9.1,34,0.2,99
2012-04-09,-24.129099841691247,-55.43485468141593,26.6,75,8.9,47,0.0,100
2012-04-10,-21.81107045452548,-60.05897979894552,25.3,87,12.8,11,0.0,75
2012-04-10,-19.9440585065093,-56.278674400485386,31.0,62,11.2,354,0.0,93
2012-04-10,-17.322221672746522,-56.71914344703569,31.0,67,10.8,360,0.0,78
2012-04-10,16.738962322981365,-91.03843735403727,28.2,46,0.8,63,0.0,28
2012-04-10,29.666760128972825,-109.30617886227546,28.6,9,12.1,203,0.0,62
2012-04-11,16.738962322981365,-91.03843735403727,27.1,61,3.1,126,0.1,54
2012-04-11,29.666760128972825,-109.30617886227546,24.7,20,15.3,214,0.0,1
2012-04-11,-21.81107045452548,-60.05897979894552,28.0,73,7.6,8,0.0,86
2012-04-11,-19.9440585065093,-56.278674400485386,31.5,63,3.7,11,0.0,93
2012-04-12,-24.129099841691247,-55.43485468141593,29.7,67,1.9,22,0.2,28
2012-04-12,-21.81107045452548,-60.05897979894552,25.1,95,1.5,14,0.2,100
2012-04-12,-19.9440585065093,-56.278674400485386,31.4,63,3.6,135,0.0,100
2012-04-12,16.738962322981365,-91.03843735403727,26.9,61,8.2,119,0.1,34
2012-04-12,29.666760128972825,-109.30617886227546,23.2,13,12.2,214,0.0,62
2012-04-13,-21.81107045452548,-60.05897979894552,29.9,70,11.3,17,0.1,56
2012-04-13,-19.9440585065093,-56.278674400485386,32.2,60,8.0,10,0.0,62
2012-04-13,-17.322221672746522,-56.71914344703569,30.0,80,5.5,337,0.3,100
2012-04-13,29.666760128972825,-109.30617886227546,24.4,12,15.5,205,0.0,0
2012-04-14,29.666760128972825,-109.30617886227546,18.7,25,21.9,213,0.0,4
2012-04-14,16.738962322981365,-91.03843735403727,27.5,59,6.7,126,0.1,32
2012-04-14,-21.81107045452548,-60.05897979894552,28.8,72,7.9,344,0.2,84
2012-04-14,-19.9440585065093,-56.278674400485386,30.6,69,10.4,316,0.3,100
2012-04-15,-21.81107045452548,-60.05897979894552,24.0,72,16.2,167,0.0,100
2012-04-15,-19.9440585065093,-56.278674400485386,25.6,90,4.9,17,0.4,100
2012-04-15,-17.322221672746522,-56.71914344703569,25.6,95,3.3,264,1.4,100
2012-04-15,29.666760128972825,-109.30617886227546,18.8,13,6.2,234,0.0,0
2012-04-16,16.738962322981365,-91.03843735403727,29.7,54,7.1,120,0.0,27
2012-04-16,-24.129099841691247,-55.43485468141593,26.1,63,3.1,54,0.0,0
2012-04-16,-21.81107045452548,-60.05897979894552,26.1,68,4.1,128,0.0,8
2012-04-16,-19.9440585065093,-56.278674400485386,29.9,70,4.3,42,0.0,38
2012-04-16,-17.322221672746522,-56.71914344703569,29.5,72,2.4,63,0.0,31
2012-04-16,29.666760128972825,-109.30617886227546,24.1,8,4.3,270,0.0,0
2012-04-17,-21.81107045452548,-60.05897979894552,28.2,71,6.8,90,0.0,22
2012-04-17,-17.322221672746522,-56.71914344703569,27.0,90,3.7,29,3.0,82
2012-04-17,16.738962322981365,-91.03843735403727,26.1,86,4.7,90,0.5,82
2012-04-17,29.666760128972825,-109.30617886227546,28.8,8,6.9,219,0.0,0
2012-04-18,16.738962322981365,-91.03843735403727,24.9,75,5.4,20,0.2,53
2012-04-18,29.666760128972825,-109.30617886227546,29.7,8,10.1,243,0.0,0
2012-04-18,-21.81107045452548,-60.05897979894552,28.2,78,10.5,22,0.0,34
2012-04-18,-17.322221672746522,-56.71914344703569,31.9,65,3.7,29,0.5,16
2012-04-19,-17.322221672746522,-56.71914344703569,31.3,64,8.6,360,0.0,9
2012-04-19,16.738962322981365,-91.03843735403727,27.9,52,2.5,45,0.0,79
2012-04-19,-24.129099841691247,-55.43485468141593,28.2,54,10.7,40,0.0,99
2012-04-19,-21.81107045452548,-60.05897979894552,30.3,64,16.6,5,0.0,16
2012-04-19,29.666760128972825,-109.30617886227546,28.1,7,12.6,233,0.0,0
2012-04-20,16.738962322981365,-91.03843735403727,29.0,55,3.7,101,0.0,5
2012-04-20,-17.322221672746522,-56.71914344703569,31.5,68,5.4,340,0.0,97
2012-04-20,29.666760128972825,-109.30617886227546,30.0,9,3.6,307,0.0,0
2012-04-20,-24.129099841691247,-55.43485468141593,22.6,100,4.6,72,0.8,100
2012-04-20,-21.81107045452548,-60.05897979894552,29.4,66,12.8,328,0.0,63
2012-04-21,-17.322221672746522,-56.71914344703569,27.0,86,9.7,292,0.4,100
2012-04-21,29.666760128972825,-109.30617886227546,33.2,8,5.2,245,0.0,12
2012-04-21,-24.129099841691247,-55.43485468141593,22.2,93,6.4,153,0.0,100
2012-04-21,-21.81107045452548,-60.05897979894552,21.7,97,15.5,193,0.2,100
2012-04-22,29.666760128972825,-109.30617886227546,33.8,8,4.2,250,0.0,18
2012-04-22,16.738962322981365,-91.03843735403727,27.7,34,8.7,336,0.0,21
2012-04-22,-17.322221672746522,-56.71914344703569,28.2,74,4.8,222,0.0,42
2012-04-22,-21.81107045452548,-60.05897979894552,24.6,65,10.8,159,0.0,25
2012-04-23,-21.81107045452548,-60.05897979894552,24.5,70,6.6,139,0.0,79
2012-04-23,-17.322221672746522,-56.71914344703569,29.7,68,2.4,297,0.0,43
2012-04-23,16.738962322981365,-91.03843735403727,25.3,46,7.3,9,0.0,89
2012-04-23,29.666760128972825,-109.30617886227546,32.6,9,9.7,228,0.0,17
2012-04-24,-24.129099841691247,-55.43485468141593,26.3,61,6.9,51,0.0,86
2012-04-24,-21.81107045452548,-60.05897979894552,25.0,70,4.5,104,0.0,71
2012-04-24,-17.322221672746522,-56.71914344703569,29.9,73,2.3,51,0.1,88
2012-04-24,16.738962322981365,-91.03843735403727,25.7,43,2.6,16,0.0,69
2012-04-24,29.666760128972825,-109.30617886227546,32.0,12,10.2,228,0.0,0
2012-04-25,29.666760128972825,-109.30617886227546,30.6,13,6.9,231,0.0,98
2012-04-25,16.738962322981365,-91.03843735403727,26.6,43,4.0,117,0.0,0
2012-04-25,-17.322221672746522,-56.71914344703569,28.6,81,7.6,341,1.2,99
2012-04-25,-21.81107045452548,-60.05897979894552,26.1,79,14.8,4,0.0,98
2012-04-25,-24.129099841691247,-55.43485468141593,22.5,96,5.8,83,2.4,95
2012-04-26,-24.129099841691247,-55.43485468141593,21.3,100,12.4,206,2.5,100
2012-04-26,-21.81107045452548,-60.05897979894552,17.1,89,19.0,205,0.0,100
2012-04-26,-17.322221672746522,-56.71914344703569,30.3,71,12.1,300,0.6,92
2012-04-26,16.738962322981365,-91.03843735403727,27.0,47,6.1,118,0.0,6
2012-04-26,29.666760128972825,-109.30617886227546,29.5,15,17.0,216,0.0,66
2012-04-27,-24.129099841691247,-55.43485468141593,19.2,74,6.8,90,0.0,100
2012-04-27,-21.81107045452548,-60.05897979894552,18.5,76,6.5,124,0.0,100
2012-04-27,-17.322221672746522,-56.71914344703569,26.2,71,2.9,90,0.0,100
2012-04-27,29.666760128972825,-109.30617886227546,28.3,10,7.7,242,0.0,0
2012-04-28,29.666760128972825,-109.30617886227546,28.8,10,9.9,237,0.0,0
2012-04-28,16.738962322981365,-91.03843735403727,28.9,50,6.1,135,0.0,63
2012-04-28,-21.81107045452548,-60.05897979894552,17.6,98,11.3,207,0.3,100
2012-04-28,-17.322221672746522,-56.71914344703569,27.2,82,4.4,351,0.2,98
2012-04-29,-21.81107045452548,-60.05897979894552,16.8,63,15.8,180,0.0,48
2012-04-29,-17.322221672746522,-56.71914344703569,23.4,81,12.0,189,0.0,100
2012-04-29,16.738962322981365,-91.03843735403727,29.0,54,5.9,104,0.0,13
2012-04-29,29.666760128972825,-109.30617886227546,27.4,14,9.4,227,0.0,0
2012-04-30,-21.81107045452548,-60.05897979894552,17.2,59,12.0,171,0.0,5
2012-04-30,-17.322221672746522,-56.71914344703569,19.5,67,14.3,170,0.0,100
2012-04-30,16.738962322981365,-91.03843735403727,29.6,52,5.8,112,0.0,41
2012-04-30,29.666760128972825,-109.30617886227546,28.6,15,9.7,222,0.0,0
2012-05-01,16.738962322981365,-91.03843735403727,29.1,55,5.0,120,0.2,79
2012-05-01,29.666760128972825,-109.30617886227546,28.6,14,10.7,222,0.0,0
2012-05-01,-17.322221672746522,-56.71914344703569,23.0,54,9.7,141,0.0,0
2012-05-01,-21.81107045452548,-60.05897979894552,18.6,55,5.8,90,0.0,0
2012-05-02,-21.81107045452548,-60.05897979894552,20.6,52,10.6,35,0.0,0
2012-05-02,-17.322221672746522,-56.71914344703569,24.5,55,4.8,117,0.0,0
2012-05-02,16.738962322981365,-91.03843735403727,30.0,53,6.4,117,0.1,43
2012-05-02,29.666760128972825,-109.30617886227546,28.2,10,14.9,217,0.0,0
2012-05-03,-24.129099841691247,-55.43485468141593,21.6,62,11.6,68,0.0,0
2012-05-03,-21.81107045452548,-60.05897979894552,23.3,55,9.4,47,0.0,0
2012-05-03,16.738962322981365,-91.03843735403727,30.2,51,5.6,117,0.0,28
2012-05-03,29.666760128972825,-109.30617886227546,30.0,7,11.2,230,0.0,8
2012-05-04,29.666760128972825,-109.30617886227546,31.1,8,11.2,220,0.0,0
2012-05-04,16.738962322981365,-91.03843735403727,29.9,51,4.3,90,0.0,53
2012-05-04,-21.81107045452548,-60.05897979894552,25.0,57,6.8,18,0.0,0
2012-05-04,-17.322221672746522,-56.71914344703569,28.7,51,2.0,135,0.0,0
2012-05-05,-24.129099841691247,-55.43485468141593,25.4,63,8.9,50,0.0,93
2012-05-05,-21.81107045452548,-60.05897979894552,27.0,52,3.4,32,0.0,0
2012-05-05,-17.322221672746522,-56.71914344703569,29.9,50,4.1,142,0.0,0
2012-05-05,16.738962322981365,-91.03843735403727,30.4,50,3.6,90,0.0,41
2012-05-05,29.666760128972825,-109.30617886227546,30.5,7,14.9,238,0.0,10
2012-05-06,16.738962322981365,-91.03843735403727,31.0,48,4.2,110,0.0,26
2012-05-06,-24.129099841691247,-55.43485468141593,26.2,63,8.6,68,0.0,4
2012-05-06,-21.81107045452548,-60.05897979894552,26.8,59,3.9,68,0.0,5
2012-05-06,-17.322221672746522,-56.71914344703569,30.0,48,5.6,140,0.0,0
2012-05-06,29.666760128972825,-109.30617886227546,30.1,9,17.1,222,0.0,38
2012-05-07,29.666760128972825,-109.30617886227546,29.2,10,16.6,222,0.0,0
2012-05-07,16.738962322981365,-91.03843735403727,32.1,43,4.9,107,0.0,28
2012-05-07,-17.322221672746522,-56.71914344703569,29.9,51,6.9,96,0.0,0
2012-05-07,-21.81107045452548,-60.05897979894552,27.7,48,9.4,43,0.0,0
2012-05-08,29.666760128972825,-109.30617886227546,28.2,10,15.6,206,0.0,14
2012-05-08,-21.81107045452548,-60.05897979894552,27.6,51,8.7,48,0.0,0
2012-05-08,-17.322221672746522,-56.71914344703569,29.7,52,6.6,99,0.0,0
2012-05-08,16.738962322981365,-91.03843735403727,32.6,42,6.8,115,0.0,33
2012-05-09,16.738962322981365,-91.03843735403727,32.1,41,5.4,127,0.0,13
2012-05-09,29.666760128972825,-109.30617886227546,27.0,11,11.6,187,0.0,57
2012-05-09,-21.81107045452548,-60.05897979894552,27.7,53,14.4,32,0.0,86
2012-05-09,-17.322221672746522,-56.71914344703569,28.8,56,5.5,58,0.0,43
2012-05-10,29.666760128972825,-109.30617886227546,25.4,15,10.8,268,0.0,5
2012-05-10,16.738962322981365,-91.03843735403727,31.5,42,5.4,132,0.0,30
2012-05-10,-21.81107045452548,-60.05897979894552,28.5,54,21.6,15,0.0,82
2012-05-10,-17.322221672746522,-56.71914344703569,30.4,55,9.0,5,0.0,46
2012-05-11,-21.81107045452548,-60.05897979894552,28.6,57,15.9,321,0.0,90
2012-05-11,-17.322221672746522,-56.71914344703569,29.8,64,10.7,327,0.0,3
2012-05-11,16.738962322981365,-91.03843735403727,31.9,43,8.1,122,0.0,13
2012-05-11,29.666760128972825,-109.30617886227546,29.4,11,8.7,275,0.0,0
2012-05-12,29.666760128972825,-109.30617886227546,32.4,8,8.1,238,0.0,0
2012-05-12,-21.81107045452548,-60.05897979894552,23.9,68,16.2,163,0.1,70
2012-05-12,-17.322221672746522,-56.71914344703569,29.3,71,10.4,284,0.5,89
2012-05-12,16.738962322981365,-91.03843735403727,30.3,49,6.7,106,0.0,50
2012-05-13,29.666760128972825,-109.30617886227546,34.3,4,8.8,258,0.0,0
2012-05-13,-21.81107045452548,-60.05897979894552,18.8,69,8.9,159,0.3,58
2012-05-13,-17.322221672746522,-56.71914344703569,24.5,91,4.1,232,0.6,100
2012-05-14,29.666760128972825,-109.30617886227546,33.6,5,9.0,293,0.0,0
2012-05-14,-24.129099841691247,-55.43485468141593,21.6,78,4.3,95,0.8,18
2012-05-14,-21.81107045452548,-60.05897979894552,19.7,64,9.8,188,0.0,92
2012-05-14,-17.322221672746522,-56.71914344703569,27.6,73,3.6,53,0.2,82
2012-05-15,-21.81107045452548,-60.05897979894552,23.5,61,5.3,118,0.0,23
2012-05-15,-19.9440585065093,-56.278674400485386,25.0,80,6.3,114,0.1,53
2012-05-15,-24.129099841691247,-55.43485468141593,21.6,69,13.5,56,0.0,70
2012-05-15,29.666760128972825,-109.30617886227546,33.4,8,1.9,202,0.0,0
2012-05-16,29.666760128972825,-109.30617886227546,33.9,9,6.9,227,0.0,18
2012-05-16,-17.322221672746522,-56.71914344703569,27.0,69,3.4,58,0.0,87
2012-05-16,-21.81107045452548,-60.05897979894552,25.1,67,14.8,39,0.2,38
2012-05-16,-19.9440585065093,-56.278674400485386,25.9,67,9.0,92,0.0,6
2012-05-17,-21.81107045452548,-60.05897979894552,25.5,63,14.5,46,0.0,39
2012-05-17,-19.9440585065093,-56.278674400485386,25.5,67,9.1,97,0.0,15
2012-05-17,-17.322221672746522,-56.71914344703569,26.6,70,3.8,73,0.0,17
2012-05-17,29.666760128972825,-109.30617886227546,33.0,11,11.2,237,0.0,0
2012-05-18,-21.81107045452548,-60.05897979894552,25.6,67,14.8,41,0.0,30
2012-05-18,-19.9440585065093,-56.278674400485386,27.3,62,9.8,84,0.0,0
2012-05-18,-17.322221672746522,-56.71914344703569,28.8,62,6.3,59,0.0,25
2012-05-18,16.738962322981365,-91.03843735403727,27.5,56,3.9,22,0.0,100
2012-05-18,29.666760128972825,-109.30617886227546,32.0,7,14.5,222,0.0,0
2012-05-19,29.666760128972825,-109.30617886227546,31.4,7,11.7,227,0.0,0
2012-05-19,16.738962322981365,-91.03843735403727,27.0,64,4.5,61,0.3,91
2012-05-19,-21.81107045452548,-60.05897979894552,21.8,98,7.6,19,5.0,46
2012-05-20,-24.129099841691247,-55.43485468141593,24.2,60,12.0,44,0.0,0
2012-05-20,-21.81107045452548,-60.05897979894552,24.8,74,15.5,42,0.0,39
2012-05-20,-17.322221672746522,-56.71914344703569,29.5,61,10.1,17,0.0,32
2012-05-20,16.738962322981365,-91.03843735403727,27.2,64,1.8,307,0.0,94
2012-05-20,29.666760128972825,-109.30617886227546,34.9,4,7.1,225,0.0,0
2012-05-21,-21.81107045452548,-60.05897979894552,21.8,92,7.2,37,0.3,91
2012-05-21,-17.322221672746522,-56.71914344703569,26.4,78,4.5,61,0.0,95
2012-05-21,16.738962322981365,-91.03843735403727,26.9,62,5.5,328,0.2,61
2012-05-21,29.666760128972825,-109.30617886227546,37.1,4,5.8,274,0.0,9
2012-05-22,29.666760128972825,-109.30617886227546,35.5,8,10.1,264,0.0,19
2012-05-22,16.738962322981365,-91.03843735403727,22.3,100,5.1,356,1.4,100
2012-05-22,-21.81107045452548,-60.05897979894552,20.5,95,9.2,48,0.4,82
2012-05-22,-17.322221672746522,-56.71914344703569,28.1,68,5.2,12,0.0,10
2012-05-23,-21.81107045452548,-60.05897979894552,22.1,100,9.2,11,3.9,100
2012-05-23,16.738962322981365,-91.03843735403727,27.1,63,2.3,108,0.0,87
2012-05-23,29.666760128972825,-109.30617886227546,32.7,12,15.5,224,0.0,0
2012-05-24,29.666760128972825,-109.30617886227546,30.7,13,15.9,218,0.0,0
2012-05-24,-21.81107045452548,-60.05897979894552,21.0,73,15.3,188,0.0,100
2012-05-24,-19.9440585065093,-56.278674400485386,24.2,75,12.9,252,0.1,64
2012-05-24,-17.322221672746522,-56.71914344703569,24.7,92,4.4,305,1.7,80
2012-05-24,16.738962322981365,-91.03843735403727,29.1,61,6.4,133,0.0,44
2012-05-25,29.666760128972825,-109.30617886227546,30.5,11,17.4,210,0.0,0
2012-05-25,-19.9440585065093,-56.278674400485386,23.4,67,4.2,340,0.0,100
2012-05-25,-21.81107045452548,-60.05897979894552,22.0,65,4.8,63,0.0,100
2012-05-26,29.666760128972825,-109.30617886227546,30.4,9,18.0,209,0.0,0
2012-05-26,-21.81107045452548,-60.05897979894552,22.3,84,13.2,45,0.0,98
2012-05-26,-19.9440585065093,-56.278674400485386,26.9,67,8.7,30,0.0,46
2012-05-26,-17.322221672746522,-56.71914344703569,28.4,67,8.0,8,0.0,99
2012-05-27,-17.322221672746522,-56.71914344703569,29.6,68,11.2,345,0.0,22
2012-05-27,29.666760128972825,-109.30617886227546,30.4,10,13.2,223,0.0,0
2012-05-27,-21.81107045452548,-60.05897979894552,25.7,78,23.5,345,0.3,96
2012-05-27,-19.9440585065093,-56.278674400485386,26.8,74,8.5,28,0.0,100
2012-05-28,29.666760128972825,-109.30617886227546,32.2,6,10.0,221,0.0,0
2012-05-28,16.738962322981365,-91.03843735403727,26.7,71,4.7,94,0.1,16
2012-05-28,-21.81107045452548,-60.05897979894552,26.6,74,24.9,357,0.1,64
2012-05-28,-19.9440585065093,-56.278674400485386,28.0,69,12.0,44,0.2,72
2012-05-29,-21.81107045452548,-60.05897979894552,28.7,67,17.0,6,0.0,0
2012-05-29,-19.9440585065093,-56.278674400485386,29.1,66,7.7,28,0.0,16
2012-05-29,-17.322221672746522,-56.71914344703569,29.2,67,6.3,24,0.0,82
2012-05-29,16.738962322981365,-91.03843735403727,27.2,65,4.7,113,0.1,44
2012-05-29,29.666760128972825,-109.30617886227546,33.6,5,9.8,234,0.0,0
2012-05-30,29.666760128972825,-109.30617886227546,34.5,4,9.5,241,0.0,0
2012-05-30,16.738962322981365,-91.03843735403727,27.3,69,4.4,81,0.0,53
2012-05-30,-17.322221672746522,-56.71914344703569,30.6,62,4.2,20,0.0,7
2012-05-30,-19.9440585065093,-56.278674400485386,30.2,61,4.3,318,0.0,0
2012-05-30,-21.81107045452548,-60.05897979894552,28.1,71,8.5,306,0.1,13
2012-05-30,-24.129099841691247,-55.43485468141593,27.5,67,9.7,315,0.0,100
2012-05-31,-21.81107045452548,-60.05897979894552,21.4,83,12.1,210,0.0,100
2012-05-31,-19.9440585065093,-56.278674400485386,29.6,66,5.9,313,0.1,22
2012-05-31,-17.322221672746522,-56.71914344703569,30.7,62,4.1,15,0.0,73
2012-05-31,16.738962322981365,-91.03843735403727,28.2,64,6.2,126,0.0,20
2012-05-31,29.666760128972825,-109.30617886227546,33.5,4,5.8,277,0.0,0
2012-06-01,29.666760128972825,-109.30617886227546,34.5,8,8.1,257,0.0,0
2012-06-01,-17.322221672746522,-56.71914344703569,29.7,67,4.1,128,0.0,4
2012-06-01,16.738962322981365,-91.03843735403727,30.0,59,3.4,58,0.0,5
2012-06-01,-21.81107045452548,-60.05897979894552,23.5,73,2.3,231,0.0,98
2012-06-01,-19.9440585065093,-56.278674400485386,27.9,72,3.5,156,0.1,12
2012-06-02,29.666760128972825,-109.30617886227546,33.2,12,8.6,268,0.0,23
2012-06-02,-17.322221672746522,-56.71914344703569,30.2,64,6.1,28,0.0,2
2012-06-02,-21.81107045452548,-60.05897979894552,26.6,75,22.0,3,0.2,39
2012-06-02,-19.9440585065093,-56.278674400485386,29.9,61,11.8,12,0.0,17
2012-06-03,-24.129099841691247,-55.43485468141593,23.4,85,3.2,153,0.0,100
2012-06-03,-21.81107045452548,-60.05897979894552,25.3,80,12.2,326,0.2,58
2012-06-03,-17.322221672746522,-56.71914344703569,30.9,57,6.6,331,0.0,6
2012-06-03,16.738962322981365,-91.03843735403727,27.9,77,6.2,100,0.2,94
2012-06-03,29.666760128972825,-109.30617886227546,32.5,16,10.2,260,0.0,4
2012-06-04,16.738962322981365,-91.03843735403727,26.5,85,4.0,100,0.2,87
2012-06-04,-21.81107045452548,-60.05897979894552,14.6,99,18.2,188,3.3,100
2012-06-04,-17.322221672746522,-56.71914344703569,30.1,64,12.7,317,0.1,17
2012-06-04,29.666760128972825,-109.30617886227546,32.8,14,9.7,270,0.0,0
2012-06-05,-21.81107045452548,-60.05897979894552,14.7,58,11.7,171,0.0,100
2012-06-05,-19.9440585065093,-56.278674400485386,19.4,74,11.5,176,0.0,99
2012-06-05,29.666760128972825,-109.30617886227546,33.7,9,10.1,253,0.0,0
2012-06-06,16.738962322981365,-91.03843735403727,30.2,64,0.5,225,0.0,20
2012-06-06,29.666760128972825,-109.30617886227546,34.9,9,9.4,238,0.0,0
2012-06-06,-21.81107045452548,-60.05897979894552,13.4,83,12.5,192,0.4,100
2012-06-06,-19.9440585065093,-56.278674400485386,22.2,75,4.8,347,0.0,56
2012-06-07,-17.322221672746522,-56.71914344703569,16.2,68,12.2,180,0.0,98
2012-06-07,16.738962322981365,-91.03843735403727,28.5,71,6.2,111,0.0,91
2012-06-07,-21.81107045452548,-60.05897979894552,11.0,50,13.0,180,0.0,12
2012-06-07,-19.9440585065093,-56.278674400485386,15.8,66,13.0,182,0.0,83
2012-06-07,29.666760128972825,-109.30617886227546,34.4,6,9.2,249,0.0,0
2012-06-08,29.666760128972825,-109.30617886227546,35.5,8,10.6,246,0.0,31
2012-06-08,-17.322221672746522,-56.71914344703569,19.6,64,5.4,172,0.0,75
2012-06-08,16.738962322981365,-91.03843735403727,27.8,79,2.7,67,0.2,99
2012-06-08,-19.9440585065093,-56.278674400485386,18.1,60,8.0,170,0.0,23
2012-06-08,-21.81107045452548,-60.05897979894552,11.5,54,8.6,180,0.0,0
2012-06-09,-21.81107045452548,-60.05897979894552,14.5,59,1.8,37,0.0,1
2012-06-09,-19.9440585065093,-56.278674400485386,22.1,66,5.6,63,0.0,4
2012-06-09,-17.322221672746522,-56.71914344703569,21.6,63,1.6,153,0.0,35
2012-06-09,16.738962322981365,-91.03843735403727,27.8,78,7.8,112,0.0,45
2012-06-09,29.666760128972825,-109.30617886227546,35.4,5,13.0,242,0.0,0
2012-06-10,16.738962322981365,-91.03843735403727,27.3,89,7.0,102,0.4,99
2012-06-10,-17.322221672746522,-56.71914344703569,27.0,68,2.6,16,0.0,0
2012-06-10,29.666760128972825,-109.30617886227546,33.4,10,11.3,233,0.0,0
2012-06-10,-21.81107045452548,-60.05897979894552,21.3,67,7.6,25,0.0,7
2012-06-10,-19.9440585065093,-56.278674400485386,26.0,70,6.9,6,0.0,1
2012-06-11,-21.81107045452548,-60.05897979894552,23.1,72,4.7,32,0.0,0
2012-06-11,-19.9440585065093,-56.278674400485386,27.8,68,4.4,305,0.0,6
2012-06-11,-17.322221672746522,-56.71914344703569,28.8,69,2.3,198,0.0,26
2012-06-11,16.738962322981365,-91.03843735403727,25.0,86,4.4,125,0.3,85
2012-06-11,29.666760128972825,-109.30617886227546,34.8,9,10.9,224,0.0,0
2012-06-12,-21.81107045452548,-60.05897979894552,26.3,70,20.6,12,0.0,0
2012-06-12,-19.9440585065093,-56.278674400485386,29.8,64,9.8,36,0.0,0
2012-06-12,-17.322221672746522,-56.71914344703569,30.5,61,5.6,40,0.0,0
2012-06-12,16.738962322981365,-91.03843735403727,25.6,73,7.4,119,0.0,96
2012-06-12,29.666760128972825,-109.30617886227546,36.5,7,9.4,227,0.0,5
2012-06-13,29.666760128972825,-109.30617886227546,35.5,7,13.2,223,0.0,71
2012-06-13,-17.322221672746522,-56.71914344703569,30.4,56,7.1,49,0.0,63
2012-06-13,16.738962322981365,-91.03843735403727,26.5,68,7.2,127,0.1,42
2012-06-13,-21.81107045452548,-60.05897979894552,28.0,66,24.1,14,0.0,91
